company,sub_industry,type_company,location,url_page_details
Avani-Cimcon-Technologies-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380055
",https://www.fundoodata.com/companies-detail/Avani-Cimcon-Technologies-Ltd/7483.html?&pageno=957
AVANI-Technology-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500073
",https://www.fundoodata.com/companies-detail/AVANI-Technology-Solutions-Pvt-Ltd/89793.html?&pageno=958
Avaniko-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600088
",https://www.fundoodata.com/companies-detail/Avaniko-Technologies-Pvt-Ltd/142450.html?&pageno=959
Avankia-Software-Pvt-Ltd," IT- Consulting
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560003
",https://www.fundoodata.com/companies-detail/Avankia-Software-Pvt-Ltd/82944.html?&pageno=960
Avansys-Software-Solutions," IT- Consulting
"," SMEs
"," Hyderabad / Telangana 
	- 500072
",https://www.fundoodata.com/companies-detail/Avansys-Software-Solutions/81824.html?&pageno=961
Avant-Garde-Technologies," IT Software , QA -Testing
"," SMEs
"," Kolkata / West Bengal 
	- 700045
",https://www.fundoodata.com/companies-detail/Avant-Garde-Technologies/70953.html?&pageno=962
Avantage-Consultancy-Services-LLP," IT Software , QA -Testing, IT- Telecom, Telecom Infrastructure , Equipments, IT- Consulting
"," SMEs
"," Gurgaon/Gurugram / Haryana 
	- 122009
",https://www.fundoodata.com/companies-detail/Avantage-Consultancy-Services-LLP/115444.html?&pageno=963
,,,,
Avanzens-Technologies," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411052
",https://www.fundoodata.com/companies-detail/Avanzens-Technologies/135307.html?&pageno=964
AVASO-Tech-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mohali / Chandigarh 
	- 160059
",https://www.fundoodata.com/companies-detail/AVASO-Tech-Pvt-Ltd/143118.html?&pageno=965
AVCS-Systems-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110005
",https://www.fundoodata.com/companies-detail/AVCS-Systems-India-Pvt-Ltd/112383.html?&pageno=966
Avebury-Logic-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411030
",https://www.fundoodata.com/companies-detail/Avebury-Logic-Software-Pvt-Ltd/83642.html?&pageno=967
Avekshaa-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560102
",https://www.fundoodata.com/companies-detail/Avekshaa-Technologies-Pvt-Ltd/82329.html?&pageno=968
AvemFly-Technology," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," New Delhi / Delhi 
	- 110058
",https://www.fundoodata.com/companies-detail/AvemFly-Technology/135302.html?&pageno=969
Avento-Designs," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Puducherry (Pondicherry) / Tamil Nadu 
	- 605013
",https://www.fundoodata.com/companies-detail/Avento-Designs/149148.html?&pageno=970
Avenues-India-Pvt-Ltd(ccavenues.com)," Financial Services, IT Software , QA -Testing
"," Industry Top
"," Mumbai / Maharashtra 
	- 400054
",https://www.fundoodata.com/companies-detail/Avenues-India-Pvt-Ltd(ccavenues.com)/44251.html?&pageno=971
Averon-Infotech-Pvt-Ltd," IT- Consulting
"," SMEs
"," Pune / Maharashtra 
	- 411045
",https://www.fundoodata.com/companies-detail/Averon-Infotech-Pvt-Ltd/86035.html?&pageno=972
AVEVA-Solutions-India-LLP," IT Software , QA -Testing
"," MNC
"," Hyderabad / Telangana 
	- 500008
",https://www.fundoodata.com/companies-detail/AVEVA-Solutions-India-LLP/142424.html?&pageno=973
Avhan-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400071
",https://www.fundoodata.com/companies-detail/Avhan-Technologies-Pvt-Ltd/78526.html?&pageno=974
Avi-Electronics-&-Networks-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Pune / Maharashtra 
	- 411037
",https://www.fundoodata.com/companies-detail/Avi-Electronics-&-Networks-Pvt-Ltd/62984.html?&pageno=975
AVI-Web-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/AVI-Web-Solutions-Pvt-Ltd/150356.html?&pageno=976
Avians-Innovations-Technology-Pvt-Ltd," IT- Embedded ,  EDA , VLSI
"," SMEs
"," Pune / Maharashtra 
	- 411044
",https://www.fundoodata.com/companies-detail/Avians-Innovations-Technology-Pvt-Ltd/77944.html?&pageno=977
Aviators-Infotech," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Nashik / Maharashtra 
	- 422001
",https://www.fundoodata.com/companies-detail/Aviators-Infotech/147815.html?&pageno=978
Avinex-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Jaipur / Rajasthan 
	- 302015
",https://www.fundoodata.com/companies-detail/Avinex-Software-Pvt-Ltd/80916.html?&pageno=979
AvioHeliTronics-InfoSystems-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560066
",https://www.fundoodata.com/companies-detail/AvioHeliTronics-InfoSystems-Pvt-Ltd/87231.html?&pageno=980
AVIS-E-Solutions-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/AVIS-E-Solutions-Pvt-Ltd/35280.html?&pageno=981
Avishkaar-Techno-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560056
",https://www.fundoodata.com/companies-detail/Avishkaar-Techno-Solutions-Pvt-Ltd/84948.html?&pageno=982
Avishkar-Soft-Labs-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Avishkar-Soft-Labs-Pvt-Ltd/151714.html?&pageno=983
,,,,
AVJ-Infotech-Pvt-Ltd," Training Institutes, IT- Embedded ,  EDA , VLSI
"," SMEs
"," Kolkata / West Bengal 
	- 700012
",https://www.fundoodata.com/companies-detail/AVJ-Infotech-Pvt-Ltd/104383.html?&pageno=984
AVNET-India-Pvt-Ltd," IT- Embedded ,  EDA , VLSI, Telecom Infrastructure , Equipments, Electrical , Electronics
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560038
",https://www.fundoodata.com/companies-detail/AVNET-India-Pvt-Ltd/47990.html?&pageno=985
Avnet-Technology-Solutions-India-Pvt-Ltd," IT- Embedded ,  EDA , VLSI
"," MNC
"," Mumbai / Maharashtra 
	- 400076
",https://www.fundoodata.com/companies-detail/Avnet-Technology-Solutions-India-Pvt-Ltd/76350.html?&pageno=986
Avoor-Networks-Pvt-Ltd," IT- Hardware
"," Industry Top
"," Bangalore / Bengaluru / Karnataka 
	- 560004
",https://www.fundoodata.com/companies-detail/Avoor-Networks-Pvt-Ltd/124066.html?&pageno=987
AVS-Informatics-Pvt-Ltd," IT- Hardware
"," SMEs
"," New Delhi / Delhi 
	- 110019
",https://www.fundoodata.com/companies-detail/AVS-Informatics-Pvt-Ltd/78475.html?&pageno=988
Avvas-Infotech-Pvt-Ltd," Management, Law , Legal, IT- Consulting
"," SMEs
"," Hyderabad / Telangana 
	- 560102
",https://www.fundoodata.com/companies-detail/Avvas-Infotech-Pvt-Ltd/156020.html?&pageno=989
Awaaz-De-Infosystems-Pvt-Ltd," IT Software , QA -Testing
"," Startups
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/Awaaz-De-Infosystems-Pvt-Ltd/130503.html?&pageno=990
AwareBase-Technology-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/AwareBase-Technology-Pvt-Ltd/88741.html?&pageno=991
AWC-Software-Pvt-Ltd," IT Software , QA -Testing
"," Industry Top
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/AWC-Software-Pvt-Ltd/79284.html?&pageno=992
AwsQuality-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Noida / Uttar Pradesh 
	- 201301
",https://www.fundoodata.com/companies-detail/AwsQuality-Technologies-Pvt-Ltd/143165.html?&pageno=993
AXAT-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400701
",https://www.fundoodata.com/companies-detail/AXAT-Technologies-Pvt-Ltd/82945.html?&pageno=994
AXCEND-Automation-&-Software-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560025
",https://www.fundoodata.com/companies-detail/AXCEND-Automation-&-Software-Solutions-Pvt-Ltd/43357.html?&pageno=995
Axcenta-ITES-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Kochi / Kerala 
	- 682025
",https://www.fundoodata.com/companies-detail/Axcenta-ITES-Pvt-Ltd/81003.html?&pageno=996
Axe-Bpo-Services-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600041
",https://www.fundoodata.com/companies-detail/Axe-Bpo-Services-Pvt-Ltd/45205.html?&pageno=997
Axestrack-Software-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," Industry Top
"," Jaipur / Rajasthan 
	- 302018
",https://www.fundoodata.com/companies-detail/Axestrack-Software-Solutions-Pvt-Ltd/137149.html?&pageno=998
AXIND-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Gurgaon/Gurugram / Haryana 
	- 122018
",https://www.fundoodata.com/companies-detail/AXIND-Software-Pvt-Ltd/45158.html?&pageno=999
Axinovate-Technologies-LLP," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560046
",https://www.fundoodata.com/companies-detail/Axinovate-Technologies-LLP/144797.html?&pageno=1000
Axiom-Infosoft," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Ghaziabad / Uttar Pradesh 
	- 201005
",https://www.fundoodata.com/companies-detail/Axiom-Infosoft/145679.html?&pageno=1001
Axiom-Technologies," IT Software , QA -Testing
"," MNC
"," Kolkata / West Bengal 
	- 700040
",https://www.fundoodata.com/companies-detail/Axiom-Technologies/35415.html?&pageno=1002
Axis-Computech-&-Peripherals-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110024
",https://www.fundoodata.com/companies-detail/Axis-Computech-&-Peripherals-Pvt-Ltd/156582.html?&pageno=1003
,,,,
Axis-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Pune / Maharashtra 
	- 411004
",https://www.fundoodata.com/companies-detail/Axis-Software-Pvt-Ltd/84867.html?&pageno=1004
AXISCADES-Engineering-Technologies-Ltd," IT Software , QA -Testing
"," Industry Top
"," Bangalore / Bengaluru / Karnataka 
	- 560024
",https://www.fundoodata.com/companies-detail/AXISCADES-Engineering-Technologies-Ltd/59166.html?&pageno=1005
Axon-Infosoft-India-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Coimbatore / Tamil Nadu 
	- 641006
",https://www.fundoodata.com/companies-detail/Axon-Infosoft-India-Pvt-Ltd/37406.html?&pageno=1006
Axon-IT-Services," IT Software , QA -Testing
"," SMEs
"," Lucknow / Uttar Pradesh 
	- 226022
",https://www.fundoodata.com/companies-detail/Axon-IT-Services/148535.html?&pageno=1007
Axsys-Technologies-Ltd," IT Software , QA -Testing
"," Industry Top
"," Kolkata / West Bengal 
	- 700091
",https://www.fundoodata.com/companies-detail/Axsys-Technologies-Ltd/70227.html?&pageno=1008
Ayansys-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500073
",https://www.fundoodata.com/companies-detail/Ayansys-Solutions-Pvt-Ltd/102453.html?&pageno=1009
Ayushveda-Informatics-India-Pvt-Ltd(Funktees.com)," IT Software , QA -Testing
"," SMEs
"," Panchkula  / Haryana 
	- 134109
",https://www.fundoodata.com/companies-detail/Ayushveda-Informatics-India-Pvt-Ltd(Funktees.com)/94593.html?&pageno=1010
Azcom-Infosolutions-(India)-Pvt-Ltd," IT Software , QA -Testing, IT- Embedded ,  EDA , VLSI, IT- Hardware, IT- Network Admin , Database , Datacenter , Security, IT- Telecom
"," MNC
"," Gurgaon/Gurugram / Haryana 
	- 122002
",https://www.fundoodata.com/companies-detail/Azcom-Infosolutions-(India)-Pvt-Ltd/151886.html?&pageno=1011
Azesto-System-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Patna / Bihar 
	- 800014
",https://www.fundoodata.com/companies-detail/Azesto-System-Pvt-Ltd/155109.html?&pageno=1012
Azilen-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380015
",https://www.fundoodata.com/companies-detail/Azilen-Technologies-Pvt-Ltd/111967.html?&pageno=1013
Azimuth-Software-India-Pvt-Ltd," IT Software , QA -Testing
"," Industry Top
"," Puducherry (Pondicherry) / Tamil Nadu 
	- 605005
",https://www.fundoodata.com/companies-detail/Azimuth-Software-India-Pvt-Ltd/54466.html?&pageno=1014
Azinova-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Thiruvananthapuram / Kerala 
	- 695581
",https://www.fundoodata.com/companies-detail/Azinova-Technologies-Pvt-Ltd/82305.html?&pageno=1015
Azri-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500081
",https://www.fundoodata.com/companies-detail/Azri-Solutions-Pvt-Ltd/49015.html?&pageno=1016
Azuga-Inc," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560037
",https://www.fundoodata.com/companies-detail/Azuga-Inc/151908.html?&pageno=1017
Azul-Systems-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560034
",https://www.fundoodata.com/companies-detail/Azul-Systems-India-Pvt-Ltd/53638.html?&pageno=1018
Azure-Software-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Kolkata / West Bengal 
	- 700091
",https://www.fundoodata.com/companies-detail/Azure-Software-Pvt-Ltd/49140.html?&pageno=1019
B-E-Solutions-Pvt-Ltd," IT- ERP , CRM
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560075
",https://www.fundoodata.com/companies-detail/B-E-Solutions-Pvt-Ltd/94462.html?&pageno=1020
B-J-Automation," IT- Hardware
"," SMEs
"," Mumbai / Maharashtra 
	- 400001
",https://www.fundoodata.com/companies-detail/B-J-Automation/92545.html?&pageno=1021
B-J-Chauhan-&-Associates," IT- Consulting
"," SMEs
"," Anjar / Gujarat 
	- 370110
",https://www.fundoodata.com/companies-detail/B-J-Chauhan-&-Associates/122112.html?&pageno=1022
B-K-Systems-Pvt-Ltd," IT- Telecom
"," SMEs
"," Chennai / Tamil Nadu 
	- 600041
",https://www.fundoodata.com/companies-detail/B-K-Systems-Pvt-Ltd/79510.html?&pageno=1023
,,,,
B-T-Infosys-Pvt-Ltd," IT- Hardware
"," SMEs
"," Mumbai / Maharashtra 
	- 400072
",https://www.fundoodata.com/companies-detail/B-T-Infosys-Pvt-Ltd/78126.html?&pageno=1024
B-Flux-Management-Services," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600073
",https://www.fundoodata.com/companies-detail/B-Flux-Management-Services/148564.html?&pageno=1025
B-Flux-Technology-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600073
",https://www.fundoodata.com/companies-detail/B-Flux-Technology-Pvt-Ltd/148570.html?&pageno=1026
B-Mantra-Web-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Surat / Gujarat 
	- 395002
",https://www.fundoodata.com/companies-detail/B-Mantra-Web-Solutions-Pvt-Ltd/84707.html?&pageno=1027
B-Square-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," New Delhi / Delhi 
	- 110020
",https://www.fundoodata.com/companies-detail/B-Square-Solutions-Pvt-Ltd/63637.html?&pageno=1028
B2B-Software-Technologies-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500016
",https://www.fundoodata.com/companies-detail/B2B-Software-Technologies-Ltd/7994.html?&pageno=1029
B2B-Tech-Solutions-India-Pvt-Ltd," IT- ERP , CRM
"," MNC
"," Hyderabad / Telangana 
	- 500032
",https://www.fundoodata.com/companies-detail/B2B-Tech-Solutions-India-Pvt-Ltd/117477.html?&pageno=1030
B2E-Technology-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600005
",https://www.fundoodata.com/companies-detail/B2E-Technology-Pvt-Ltd/58827.html?&pageno=1031
B3net-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Kolkata / West Bengal 
	- 700091
",https://www.fundoodata.com/companies-detail/B3net-Technologies-Pvt-Ltd/111292.html?&pageno=1032
B4B-IT-Solutions-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Hyderabad / Telangana 
	- 500084
",https://www.fundoodata.com/companies-detail/B4B-IT-Solutions-Pvt-Ltd/153623.html?&pageno=1033
B4S-Solutions-Pvt-Ltd," Placement , HR, IT- Consulting
"," SMEs
"," New Delhi / Delhi 
	- 110019
",https://www.fundoodata.com/companies-detail/B4S-Solutions-Pvt-Ltd/118435.html?&pageno=1034
Baabte-System-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Bangalore / Bengaluru / Karnataka 
	- 560047
",https://www.fundoodata.com/companies-detail/Baabte-System-Technologies-Pvt-Ltd/153622.html?&pageno=1035
Bacancy-Technology-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Ahmedabad / Gujarat 
	- 380059
",https://www.fundoodata.com/companies-detail/Bacancy-Technology-Pvt-Ltd/132692.html?&pageno=1036
Back-2-Basics-Finishing-School," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600020
",https://www.fundoodata.com/companies-detail/Back-2-Basics-Finishing-School/80929.html?&pageno=1037
Backwater-Technologies-Pvt-Ltd-(Chillr)," IT Software , QA -Testing
"," Startups
"," Mumbai / Maharashtra 
	- 400050
",https://www.fundoodata.com/companies-detail/Backwater-Technologies-Pvt-Ltd-(Chillr)/146600.html?&pageno=1038
Badshah-Software-Solution," IT Software , QA -Testing
"," SMEs
"," Indore / Madhya Pradesh 
	- 452001
",https://www.fundoodata.com/companies-detail/Badshah-Software-Solution/49860.html?&pageno=1039
Baehal-Software-Ltd," IT Software , QA -Testing
"," Industry Top
"," Bangalore / Bengaluru / Karnataka 
	- 560017
",https://www.fundoodata.com/companies-detail/Baehal-Software-Ltd/35416.html?&pageno=1040
Bagful-International-LLP," IT Software , QA -Testing
"," SMEs
"," Mohali / Chandigarh 
	- 160055
",https://www.fundoodata.com/companies-detail/Bagful-International-LLP/119071.html?&pageno=1041
Bahwan-Cybertek-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Chennai / Tamil Nadu 
	- 600097
",https://www.fundoodata.com/companies-detail/Bahwan-Cybertek-Pvt-Ltd/8004.html?&pageno=1042
BalaJi-MicroTechnologies-Pvt-Ltd," IT- Hardware
"," SMEs
"," Faridabad / Haryana 
	- 121006
",https://www.fundoodata.com/companies-detail/BalaJi-MicroTechnologies-Pvt-Ltd/132037.html?&pageno=1043
,,,,
Balaji-Software-Solutions," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600017
",https://www.fundoodata.com/companies-detail/Balaji-Software-Solutions/78975.html?&pageno=1044
Balaji-Solutions-Pvt-Ltd," IT- Hardware
"," Industry Top
"," Kolkata / West Bengal 
	- 700156
",https://www.fundoodata.com/companies-detail/Balaji-Solutions-Pvt-Ltd/111902.html?&pageno=1045
Balasai-Net-Pvt.-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Pune / Maharashtra 
	- 411016
",https://www.fundoodata.com/companies-detail/Balasai-Net-Pvt.-Ltd/45129.html?&pageno=1046
Baldor-Technologies-Pvt-Ltd," IT Software , QA -Testing
"," SMEs
"," Mumbai / Maharashtra 
	- 400059
",https://www.fundoodata.com/companies-detail/Baldor-Technologies-Pvt-Ltd/136517.html?&pageno=1047
Balia-Security-IT-Solutions-Pvt-Ltd," IT- Network Admin , Database , Datacenter , Security
"," SMEs
"," Mumbai / Maharashtra 
	- 400072
",https://www.fundoodata.com/companies-detail/Balia-Security-IT-Solutions-Pvt-Ltd/118300.html?&pageno=1048
Balishtha-e-Tech-Pvt-Ltd," IT- Hardware
"," SMEs
"," Kolkata / West Bengal 
	- 700001
",https://www.fundoodata.com/companies-detail/Balishtha-e-Tech-Pvt-Ltd/76038.html?&pageno=1049
Bally-Technologies-India-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Bangalore / Bengaluru / Karnataka 
	- 560066
",https://www.fundoodata.com/companies-detail/Bally-Technologies-India-Pvt-Ltd/59916.html?&pageno=1050
Bals-Technology," IT Software , QA -Testing
"," SMEs
"," Chennai / Tamil Nadu 
	- 600032
",https://www.fundoodata.com/companies-detail/Bals-Technology/86828.html?&pageno=1051
Bama-Infotech," IT- Hardware
"," SMEs
"," Ludhiana / Punjab 
	- 141008
",https://www.fundoodata.com/companies-detail/Bama-Infotech/69887.html?&pageno=1052
Banc-Bridge-Software-Pvt-Ltd," IT Software , QA -Testing
"," MNC
"," Aurangabad / Maharashtra 
	- 431008
",https://www.fundoodata.com/companies-detail/Banc-Bridge-Software-Pvt-Ltd/111613.html?&pageno=1053
Banca-Sella," IT Software , QA -Testing
"," MNC
"," Chennai / Tamil Nadu 
	- 600113
",https://www.fundoodata.com/companies-detail/Banca-Sella/63994.html?&pageno=1054
